/home/hustzyw/jdk1.8.0_191/bin/java -cp /home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/leveldbjni-binding/conf:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/conf:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/core-0.16.0-SNAPSHOT.jar:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/htrace-core4-4.1.0-incubating.jar:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/jackson-mapper-asl-1.9.4.jar:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/jackson-core-asl-1.9.4.jar:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/HdrHistogram-2.1.4.jar:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/leveldb-api-0.6.jar:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/leveldbjni-binding-0.16.0-SNAPSHOT.jar:/home/hustzyw/xiaohu/ycsb-leveldbjni-binding-0.16.0/lib/novelsmjni.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.LevelDbJniClient -s -P our-nvm-workloads/count5m/workloada -p rocksdb.dir=/mnt/ssd/xiaohu/novelsm-count5m -load
Command line: -db com.yahoo.ycsb.db.LevelDbJniClient -s -P our-nvm-workloads/count5m/workloada -p rocksdb.dir=/mnt/ssd/xiaohu/novelsm-count5m -load
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
FLAGS_use_existing_db: 0
FLAGS_db_disk: /mnt/ssd/xiaohu/novelsm-count5m/
FLAGS_db_mem:  /pmem/xiaohu/novelsm-count5m/
FLAGS_nvm_buffer_size:  67108864
FLAGS_num_levels:  2
FLAGS_num_read_threads:  1

DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-01-30 07:32:59:191 0 sec: 0 operations; est completion in 0 second 
2019-01-30 07:47:59:160 900 sec: 2465155 operations; 682.23 current ops/sec; est completion in 15 minutes [INSERT: Count=6825, Max=17935, Min=1144, Avg=1461.84, 90=1279, 99=13431, 99.9=15215, 99.99=15959] 
2019-01-30 07:48:09:155 910 sec: 2471753 operations; 660.06 current ops/sec; est completion in 15 minutes [INSERT: Count=6599, Max=61631, Min=1090, Avg=1509.81, 90=1278, 99=13583, 99.9=14903, 99.99=15487] 
2019-01-30 07:48:19:157 920 sec: 2478516 operations; 676.23 current ops/sec; est completion in 15 minutes [INSERT: Count=6762, Max=15431, Min=1146, Avg=1474.21, 90=1279, 99=13575, 99.9=14847, 99.99=15183] 
2019-01-30 07:48:29:155 930 sec: 2531416 operations; 5290.53 current ops/sec; est completion in 15 minutes [INSERT: Count=52901, Max=3633151, Min=20, Avg=187.97, 90=40, 99=1274, 99.9=1310, 99.99=41471] 
2019-01-30 07:48:39:160 940 sec: 2538211 operations; 679.16 current ops/sec; est completion in 15 minutes [INSERT: Count=6795, Max=28799, Min=1128, Avg=1467.29, 90=1278, 99=13487, 99.9=17039, 99.99=17903] 
2019-01-30 07:48:49:156 950 sec: 2545398 operations; 719.06 current ops/sec; est completion in 15 minutes [INSERT: Count=7187, Max=19167, Min=1122, Avg=1385.44, 90=1280, 99=1958, 99.9=18015, 99.99=19039] 
2019-01-30 07:48:59:158 960 sec: 2552501 operations; 710.09 current ops/sec; est completion in 15 minutes [INSERT: Count=7102, Max=49151, Min=1096, Avg=1402.89, 90=1281, 99=1965, 99.9=18511, 99.99=19279] 
2019-01-30 07:49:09:156 970 sec: 2559195 operations; 669.6 current ops/sec; est completion in 15 minutes [INSERT: Count=6695, Max=17807, Min=1147, Avg=1488.06, 90=1282, 99=13743, 99.9=16079, 99.99=17583] 
2019-01-30 07:49:19:160 980 sec: 2566525 operations; 732.71 current ops/sec; est completion in 15 minutes [INSERT: Count=7329, Max=17647, Min=1139, Avg=1359.88, 90=1281, 99=1375, 99.9=14935, 99.99=17583] 
2019-01-30 07:49:29:155 990 sec: 2633272 operations; 6677.37 current ops/sec; est completion in 14 minutes [INSERT: Count=66747, Max=495615, Min=20, Avg=148.62, 90=45, 99=1271, 99.9=12431, 99.99=25039] 
2019-01-30 07:49:39:155 1000 sec: 2640190 operations; 691.8 current ops/sec; est completion in 14 minutes [INSERT: Count=6919, Max=101887, Min=1089, Avg=1440.22, 90=1281, 99=13159, 99.9=16767, 99.99=17999] 
2019-01-30 07:49:49:155 1010 sec: 2647427 operations; 723.77 current ops/sec; est completion in 14 minutes [INSERT: Count=7236, Max=19007, Min=1123, Avg=1377.08, 90=1265, 99=1960, 99.9=17503, 99.99=18767] 
2019-01-30 07:49:59:160 1020 sec: 2654551 operations; 712.04 current ops/sec; est completion in 15 minutes [INSERT: Count=7125, Max=18607, Min=1128, Avg=1399.26, 90=1278, 99=11071, 99.9=16767, 99.99=17359] 
2019-01-30 07:50:09:155 1030 sec: 2661254 operations; 670.57 current ops/sec; est completion in 15 minutes [INSERT: Count=6702, Max=17263, Min=1133, Avg=1486.07, 90=1284, 99=14199, 99.9=15759, 99.99=16295] 
2019-01-30 07:50:19:156 1040 sec: 2680187 operations; 1893.3 current ops/sec; est completion in 15 minutes [INSERT: Count=18933, Max=5685247, Min=25, Avg=506, 90=1260, 99=1289, 99.9=13615, 99.99=15935] 
2019-01-30 07:50:29:155 1050 sec: 2734737 operations; 5455.55 current ops/sec; est completion in 14 minutes [INSERT: Count=54550, Max=542719, Min=21, Avg=189.08, 90=49, 99=1256, 99.9=13727, 99.99=16943] 
2019-01-30 07:50:39:160 1060 sec: 2741385 operations; 664.47 current ops/sec; est completion in 14 minutes [INSERT: Count=6648, Max=18111, Min=1129, Avg=1501.51, 90=1276, 99=14351, 99.9=16431, 99.99=17999] 
2019-01-30 07:50:49:155 1070 sec: 2747855 operations; 647.32 current ops/sec; est completion in 14 minutes [INSERT: Count=6470, Max=19343, Min=1146, Avg=1539.67, 90=1283, 99=14583, 99.9=16495, 99.99=17455] 
2019-01-30 07:50:59:160 1080 sec: 2754343 operations; 648.48 current ops/sec; est completion in 14 minutes [INSERT: Count=6488, Max=17103, Min=1146, Avg=1536.75, 90=1279, 99=14783, 99.9=16143, 99.99=16863] 
2019-01-30 07:51:09:155 1090 sec: 2761028 operations; 668.77 current ops/sec; est completion in 14 minutes [INSERT: Count=6686, Max=16735, Min=1148, Avg=1489.87, 90=1280, 99=14639, 99.9=16175, 99.99=16703] 
2019-01-30 07:51:19:160 1100 sec: 2816587 operations; 5553.68 current ops/sec; est completion in 14 minutes [INSERT: Count=55559, Max=553471, Min=21, Avg=178.85, 90=61, 99=1279, 99.9=1964, 99.99=16751] 
2019-01-30 07:51:29:155 1110 sec: 2823580 operations; 699.65 current ops/sec; est completion in 14 minutes [INSERT: Count=6992, Max=19951, Min=1128, Avg=1424.5, 90=1259, 99=14535, 99.9=18207, 99.99=18639] 
2019-01-30 07:51:39:160 1120 sec: 2830859 operations; 727.54 current ops/sec; est completion in 14 minutes [INSERT: Count=7280, Max=19615, Min=1128, Avg=1369.55, 90=1262, 99=1699, 99.9=18479, 99.99=19423] 
2019-01-30 07:51:49:155 1130 sec: 2838080 operations; 722.46 current ops/sec; est completion in 14 minutes [INSERT: Count=7221, Max=19663, Min=1125, Avg=1379.22, 90=1258, 99=1948, 99.9=18719, 99.99=19503] 
2019-01-30 07:51:59:160 1140 sec: 2844759 operations; 667.57 current ops/sec; est completion in 14 minutes [INSERT: Count=6678, Max=18351, Min=1128, Avg=1493.25, 90=1277, 99=14783, 99.9=16927, 99.99=17807] 
2019-01-30 07:52:09:154 1150 sec: 2852083 operations; 732.77 current ops/sec; est completion in 14 minutes [INSERT: Count=7324, Max=18127, Min=1144, Avg=1348.72, 90=1281, 99=1327, 99.9=16815, 99.99=17903] 
2019-01-30 07:52:19:156 1160 sec: 2918648 operations; 6655.17 current ops/sec; est completion in 13 minutes [INSERT: Count=66566, Max=600063, Min=22, Avg=152.31, 90=48, 99=1266, 99.9=12511, 99.99=17647] 
2019-01-30 07:52:29:155 1170 sec: 2925458 operations; 681.07 current ops/sec; est completion in 13 minutes [INSERT: Count=6809, Max=19119, Min=1087, Avg=1444.03, 90=1260, 99=14047, 99.9=17727, 99.99=18911] 
2019-01-30 07:52:39:160 1180 sec: 2932437 operations; 697.62 current ops/sec; est completion in 13 minutes [INSERT: Count=6979, Max=18335, Min=1125, Avg=1428.98, 90=1261, 99=15103, 99.9=17631, 99.99=18111] 
2019-01-30 07:52:49:155 1190 sec: 2939392 operations; 695.85 current ops/sec; est completion in 13 minutes [INSERT: Count=6955, Max=18415, Min=1127, Avg=1430.51, 90=1255, 99=15407, 99.9=17407, 99.99=18351] 
2019-01-30 07:52:59:160 1200 sec: 2946130 operations; 673.46 current ops/sec; est completion in 13 minutes [INSERT: Count=6738, Max=17503, Min=1129, Avg=1481.98, 90=1257, 99=15247, 99.9=16735, 99.99=17359] 
2019-01-30 07:53:09:155 1210 sec: 2964852 operations; 1872.95 current ops/sec; est completion in 13 minutes [INSERT: Count=18722, Max=84479, Min=21, Avg=500.35, 90=1250, 99=1269, 99.9=14951, 99.99=17247] 
2019-01-30 07:53:19:160 1220 sec: 3019870 operations; 5499.6 current ops/sec; est completion in 13 minutes [INSERT: Count=55018, Max=609279, Min=21, Avg=191.09, 90=52, 99=1278, 99.9=15095, 99.99=17407] 
2019-01-30 07:53:29:155 1230 sec: 3026219 operations; 635.22 current ops/sec; est completion in 13 minutes [INSERT: Count=6350, Max=18047, Min=1147, Avg=1569.85, 90=1283, 99=15599, 99.9=16767, 99.99=17103] 
2019-01-30 07:53:39:160 1240 sec: 3033203 operations; 698.05 current ops/sec; est completion in 13 minutes [INSERT: Count=6983, Max=20143, Min=1144, Avg=1427.26, 90=1283, 99=12687, 99.9=19119, 99.99=20047] 
2019-01-30 07:53:49:155 1250 sec: 3039906 operations; 670.64 current ops/sec; est completion in 13 minutes [INSERT: Count=6703, Max=19935, Min=1146, Avg=1486.16, 90=1279, 99=15783, 99.9=18271, 99.99=19855] 
2019-01-30 07:53:59:161 1260 sec: 3046577 operations; 666.7 current ops/sec; est completion in 13 minutes [INSERT: Count=6673, Max=19871, Min=1148, Avg=1494.55, 90=1282, 99=15799, 99.9=18191, 99.99=19439] 
2019-01-30 07:54:09:155 1270 sec: 3072792 operations; 2622.81 current ops/sec; est completion in 13 minutes [INSERT: Count=26221, Max=486143, Min=21, Avg=379.08, 90=1268, 99=1289, 99.9=15111, 99.99=18095] 
2019-01-30 07:54:19:160 1280 sec: 3121456 operations; 4864.45 current ops/sec; est completion in 12 minutes [INSERT: Count=48656, Max=623103, Min=21, Avg=204.3, 90=72, 99=1267, 99.9=15551, 99.99=17855] 
2019-01-30 07:54:29:155 1290 sec: 3128654 operations; 720.16 current ops/sec; est completion in 12 minutes [INSERT: Count=7198, Max=23487, Min=1129, Avg=1383.78, 90=1257, 99=1941, 99.9=19775, 99.99=20159] 
2019-01-30 07:54:39:158 1300 sec: 3135717 operations; 706.09 current ops/sec; est completion in 12 minutes [INSERT: Count=7063, Max=37343, Min=1125, Avg=1411.28, 90=1264, 99=12783, 99.9=19055, 99.99=22527] 
2019-01-30 07:54:49:156 1310 sec: 3142782 operations; 706.64 current ops/sec; est completion in 12 minutes [INSERT: Count=7066, Max=19855, Min=1147, Avg=1410.13, 90=1278, 99=1965, 99.9=19231, 99.99=19615] 
2019-01-30 07:54:59:160 1320 sec: 3149443 operations; 665.77 current ops/sec; est completion in 12 minutes [INSERT: Count=6660, Max=31471, Min=1133, Avg=1497.3, 90=1280, 99=15687, 99.9=17855, 99.99=18399] 
2019-01-30 07:55:09:155 1330 sec: 3161132 operations; 1169.48 current ops/sec; est completion in 12 minutes [INSERT: Count=11689, Max=84543, Min=27, Avg=851.78, 90=1269, 99=1297, 99.9=17343, 99.99=18959] 
2019-01-30 07:55:19:160 1340 sec: 3219829 operations; 5867.35 current ops/sec; est completion in 12 minutes [INSERT: Count=58698, Max=853503, Min=23, Avg=169.3, 90=46, 99=1275, 99.9=13559, 99.99=18975] 
2019-01-30 07:55:29:155 1350 sec: 3226633 operations; 680.67 current ops/sec; est completion in 12 minutes [INSERT: Count=6804, Max=19951, Min=1130, Avg=1463.96, 90=1278, 99=15975, 99.9=18639, 99.99=19775] 
2019-01-30 07:55:39:160 1360 sec: 3233538 operations; 690.22 current ops/sec; est completion in 12 minutes [INSERT: Count=6905, Max=19135, Min=1137, Avg=1443.61, 90=1281, 99=15023, 99.9=18399, 99.99=19007] 
2019-01-30 07:55:49:155 1370 sec: 3240214 operations; 667.93 current ops/sec; est completion in 12 minutes [INSERT: Count=6675, Max=18399, Min=1144, Avg=1492.34, 90=1281, 99=15959, 99.9=17695, 99.99=18351] 
2019-01-30 07:55:59:160 1380 sec: 3246895 operations; 667.77 current ops/sec; est completion in 12 minutes [INSERT: Count=6681, Max=18559, Min=1144, Avg=1493.15, 90=1282, 99=16271, 99.9=17759, 99.99=18271] 
2019-01-30 07:56:09:156 1390 sec: 3254040 operations; 714.79 current ops/sec; est completion in 12 minutes [INSERT: Count=7145, Max=18911, Min=1119, Avg=1393.78, 90=1281, 99=1954, 99.9=17695, 99.99=18895] 
2019-01-30 07:56:19:157 1400 sec: 3319565 operations; 6551.84 current ops/sec; est completion in 11 minutes [INSERT: Count=65525, Max=852479, Min=21, Avg=151.3, 90=45, 99=1266, 99.9=9991, 99.99=18079] 
2019-01-30 07:56:29:155 1410 sec: 3325438 operations; 587.42 current ops/sec; est completion in 11 minutes [INSERT: Count=5873, Max=138751, Min=1095, Avg=1699.73, 90=1278, 99=16239, 99.9=17711, 99.99=19615] 
2019-01-30 07:56:39:160 1420 sec: 3332586 operations; 714.44 current ops/sec; est completion in 11 minutes [INSERT: Count=7149, Max=21839, Min=1147, Avg=1394.34, 90=1280, 99=1477, 99.9=20495, 99.99=21663] 
2019-01-30 07:56:49:155 1430 sec: 3339462 operations; 687.94 current ops/sec; est completion in 11 minutes [INSERT: Count=6875, Max=21791, Min=1142, Avg=1448.5, 90=1281, 99=15071, 99.9=20527, 99.99=21439] 
2019-01-30 07:56:59:160 1440 sec: 3346082 operations; 661.67 current ops/sec; est completion in 11 minutes [INSERT: Count=6620, Max=21135, Min=1147, Avg=1506.3, 90=1281, 99=17007, 99.9=19135, 99.99=20431] 
2019-01-30 07:57:09:155 1450 sec: 3352851 operations; 677.17 current ops/sec; est completion in 11 minutes [INSERT: Count=6769, Max=20383, Min=1144, Avg=1471.4, 90=1282, 99=16399, 99.9=19215, 99.99=20159] 
2019-01-30 07:57:19:160 1460 sec: 3418351 operations; 6547.38 current ops/sec; est completion in 11 minutes [INSERT: Count=65500, Max=619519, Min=20, Avg=151.61, 90=45, 99=1275, 99.9=1964, 99.99=18367] 
2019-01-30 07:57:29:155 1470 sec: 3425111 operations; 676.34 current ops/sec; est completion in 11 minutes [INSERT: Count=6761, Max=20831, Min=1128, Avg=1473.61, 90=1257, 99=16607, 99.9=19919, 99.99=20511] 
2019-01-30 07:57:39:160 1480 sec: 3432093 operations; 697.85 current ops/sec; est completion in 11 minutes [INSERT: Count=6981, Max=21199, Min=1128, Avg=1427.96, 90=1262, 99=15631, 99.9=19967, 99.99=20671] 
2019-01-30 07:57:49:155 1490 sec: 3439152 operations; 706.18 current ops/sec; est completion in 11 minutes [INSERT: Count=7059, Max=35231, Min=1109, Avg=1410.79, 90=1281, 99=1967, 99.9=20463, 99.99=23839] 
2019-01-30 07:57:59:160 1500 sec: 3445924 operations; 676.86 current ops/sec; est completion in 11 minutes [INSERT: Count=6772, Max=20671, Min=1149, Avg=1470.51, 90=1284, 99=16527, 99.9=20079, 99.99=20575] 
2019-01-30 07:58:09:156 1510 sec: 3452529 operations; 660.83 current ops/sec; est completion in 11 minutes [INSERT: Count=6606, Max=20111, Min=1146, Avg=1510.04, 90=1283, 99=17295, 99.9=19279, 99.99=19999] 
2019-01-30 07:58:19:160 1520 sec: 3459383 operations; 685.13 current ops/sec; est completion in 11 minutes [INSERT: Count=6853, Max=21023, Min=1145, Avg=1454.54, 90=1281, 99=14711, 99.9=18895, 99.99=19487] 
2019-01-30 07:58:29:155 1530 sec: 3519262 operations; 5990.9 current ops/sec; est completion in 10 minutes [INSERT: Count=59879, Max=623615, Min=21, Avg=165.72, 90=50, 99=1277, 99.9=1524, 99.99=19359] 
2019-01-30 07:58:39:160 1540 sec: 3525515 operations; 624.99 current ops/sec; est completion in 10 minutes [INSERT: Count=6253, Max=20015, Min=1130, Avg=1595.06, 90=1280, 99=16831, 99.9=18879, 99.99=19967] 
2019-01-30 07:58:49:155 1550 sec: 3532010 operations; 649.76 current ops/sec; est completion in 10 minutes [INSERT: Count=6496, Max=19983, Min=1146, Avg=1533.87, 90=1281, 99=17279, 99.9=19343, 99.99=19775] 
2019-01-30 07:58:59:160 1560 sec: 3538580 operations; 656.74 current ops/sec; est completion in 10 minutes [INSERT: Count=6570, Max=55455, Min=1092, Avg=1518.08, 90=1277, 99=17343, 99.9=19407, 99.99=20079] 
2019-01-30 07:59:09:155 1570 sec: 3545248 operations; 667.13 current ops/sec; est completion in 10 minutes [INSERT: Count=6667, Max=20047, Min=1128, Avg=1494.4, 90=1256, 99=17407, 99.9=19103, 99.99=19791] 
2019-01-30 07:59:19:160 1580 sec: 3552054 operations; 680.26 current ops/sec; est completion in 10 minutes [INSERT: Count=6806, Max=20767, Min=1129, Avg=1465.15, 90=1278, 99=16127, 99.9=19583, 99.99=20287] 
2019-01-30 07:59:29:155 1590 sec: 3619317 operations; 6729.66 current ops/sec; est completion in 10 minutes [INSERT: Count=67264, Max=674303, Min=21, Avg=147.45, 90=50, 99=1271, 99.9=1297, 99.99=18863] 
2019-01-30 07:59:39:160 1600 sec: 3625426 operations; 610.59 current ops/sec; est completion in 10 minutes [INSERT: Count=6108, Max=20943, Min=1130, Avg=1632.84, 90=1279, 99=17151, 99.9=19183, 99.99=20207] 
2019-01-30 07:59:49:155 1610 sec: 3632549 operations; 712.59 current ops/sec; est completion in 10 minutes [INSERT: Count=7124, Max=75391, Min=1128, Avg=1398.45, 90=1260, 99=1826, 99.9=21759, 99.99=22543] 
2019-01-30 07:59:59:160 1620 sec: 3639706 operations; 715.41 current ops/sec; est completion in 10 minutes [INSERT: Count=7156, Max=23423, Min=1123, Avg=1393.08, 90=1271, 99=1904, 99.9=21407, 99.99=22863] 
2019-01-30 08:00:09:155 1630 sec: 3646378 operations; 667.47 current ops/sec; est completion in 10 minutes [INSERT: Count=6672, Max=22303, Min=1145, Avg=1493.34, 90=1281, 99=17647, 99.9=20607, 99.99=21567] 
2019-01-30 08:00:19:157 1640 sec: 3652990 operations; 661.13 current ops/sec; est completion in 10 minutes [INSERT: Count=6612, Max=29759, Min=1145, Avg=1507.61, 90=1281, 99=17759, 99.9=20831, 99.99=22799] 
2019-01-30 08:00:29:214 1650 sec: 3668142 operations; 1515.35 current ops/sec; est completion in 10 minutes [INSERT: Count=15152, Max=83839, Min=26, Avg=629.99, 90=1268, 99=1285, 99.9=18479, 99.99=20799] 
2019-01-30 08:00:39:160 1660 sec: 3722951 operations; 5478.71 current ops/sec; est completion in 9 minutes [INSERT: Count=54809, Max=690687, Min=20, Avg=188.83, 90=52, 99=1262, 99.9=17455, 99.99=19775] 
2019-01-30 08:00:49:155 1670 sec: 3729654 operations; 670.64 current ops/sec; est completion in 9 minutes [INSERT: Count=6703, Max=22063, Min=1134, Avg=1485.9, 90=1277, 99=17039, 99.9=20879, 99.99=21567] 
2019-01-30 08:00:59:154 1680 sec: 3736481 operations; 682.7 current ops/sec; est completion in 9 minutes [INSERT: Count=6827, Max=21407, Min=1138, Avg=1459.24, 90=1288, 99=16671, 99.9=20543, 99.99=21119] 
2019-01-30 08:01:09:154 1690 sec: 3743344 operations; 686.3 current ops/sec; est completion in 9 minutes [INSERT: Count=6864, Max=21583, Min=1146, Avg=1452.19, 90=1276, 99=16223, 99.9=20815, 99.99=21423] 
2019-01-30 08:01:19:160 1700 sec: 3749799 operations; 645.18 current ops/sec; est completion in 9 minutes [INSERT: Count=6454, Max=89407, Min=1096, Avg=1545.34, 90=1279, 99=18191, 99.9=20143, 99.99=28415] 
2019-01-30 08:01:29:155 1710 sec: 3756415 operations; 661.93 current ops/sec; est completion in 9 minutes [INSERT: Count=6616, Max=20559, Min=1129, Avg=1505.85, 90=1279, 99=18079, 99.9=19951, 99.99=20223] 
2019-01-30 08:01:39:159 1720 sec: 3768612 operations; 1219.09 current ops/sec; est completion in 9 minutes [INSERT: Count=12197, Max=81919, Min=27, Avg=810.81, 90=1272, 99=1291, 99.9=19615, 99.99=21119] 
2019-01-30 08:01:49:155 1730 sec: 3823728 operations; 5514.36 current ops/sec; est completion in 8 minutes [INSERT: Count=55116, Max=569343, Min=20, Avg=181.52, 90=52, 99=1256, 99.9=17391, 99.99=20495] 
2019-01-30 08:01:59:160 1740 sec: 3830468 operations; 673.66 current ops/sec; est completion in 8 minutes [INSERT: Count=6740, Max=21327, Min=1126, Avg=1480.77, 90=1257, 99=18335, 99.9=20223, 99.99=20879] 
2019-01-30 08:02:09:155 1750 sec: 3836853 operations; 638.76 current ops/sec; est completion in 8 minutes [INSERT: Count=6386, Max=22127, Min=1126, Avg=1560.58, 90=1275, 99=18367, 99.9=20063, 99.99=21631] 
2019-01-30 08:02:19:160 1760 sec: 3843363 operations; 650.74 current ops/sec; est completion in 8 minutes [INSERT: Count=6509, Max=22175, Min=1143, Avg=1529.82, 90=1274, 99=18655, 99.9=20655, 99.99=21183] 
2019-01-30 08:02:29:155 1770 sec: 3849830 operations; 647.02 current ops/sec; est completion in 8 minutes [INSERT: Count=6467, Max=21199, Min=1146, Avg=1540.38, 90=1281, 99=18479, 99.9=20687, 99.99=21119] 
2019-01-30 08:02:39:160 1780 sec: 3859667 operations; 983.21 current ops/sec; est completion in 8 minutes [INSERT: Count=9844, Max=101375, Min=27, Avg=1013.5, 90=1283, 99=1310, 99.9=19903, 99.99=98559] 
2019-01-30 08:02:49:155 1790 sec: 3923276 operations; 6363.45 current ops/sec; est completion in 8 minutes [INSERT: Count=63602, Max=606207, Min=22, Avg=155.82, 90=50, 99=1252, 99.9=16879, 99.99=21183] 
2019-01-30 08:02:59:160 1800 sec: 3930099 operations; 682.03 current ops/sec; est completion in 8 minutes [INSERT: Count=6823, Max=25455, Min=1129, Avg=1462.82, 90=1260, 99=16207, 99.9=22031, 99.99=23711] 
2019-01-30 08:03:09:155 1810 sec: 3937072 operations; 697.58 current ops/sec; est completion in 8 minutes [INSERT: Count=6973, Max=23583, Min=1110, Avg=1428.58, 90=1280, 99=2065, 99.9=21775, 99.99=22623] 
2019-01-30 08:03:19:160 1820 sec: 3944142 operations; 706.72 current ops/sec; est completion in 8 minutes [INSERT: Count=7070, Max=23295, Min=1145, Avg=1410.07, 90=1276, 99=1636, 99.9=22175, 99.99=22671] 
2019-01-30 08:03:29:155 1830 sec: 3950776 operations; 663.73 current ops/sec; est completion in 8 minutes [INSERT: Count=6635, Max=22559, Min=1146, Avg=1501.66, 90=1278, 99=18783, 99.9=21823, 99.99=22351] 
2019-01-30 08:03:39:159 1840 sec: 3957389 operations; 660.97 current ops/sec; est completion in 8 minutes [INSERT: Count=6613, Max=22239, Min=1141, Avg=1508.01, 90=1278, 99=19279, 99.9=20991, 99.99=22223] 
2019-01-30 08:03:49:155 1850 sec: 3968312 operations; 1092.85 current ops/sec; est completion in 8 minutes [INSERT: Count=10930, Max=92863, Min=28, Avg=910.91, 90=1274, 99=1296, 99.9=20031, 99.99=20991] 
2019-01-30 08:03:59:159 1860 sec: 4024233 operations; 5589.31 current ops/sec; est completion in 7 minutes [INSERT: Count=55913, Max=606719, Min=21, Avg=177.75, 90=45, 99=1254, 99.9=17343, 99.99=21487] 
2019-01-30 08:04:09:155 1870 sec: 4030985 operations; 675.47 current ops/sec; est completion in 7 minutes [INSERT: Count=6753, Max=22127, Min=1128, Avg=1475.6, 90=1260, 99=18799, 99.9=21263, 99.99=22063] 
2019-01-30 08:04:19:155 1880 sec: 4037947 operations; 696.2 current ops/sec; est completion in 7 minutes [INSERT: Count=6961, Max=26895, Min=1120, Avg=1431.84, 90=1260, 99=14127, 99.9=21647, 99.99=23551] 
2019-01-30 08:04:29:155 1890 sec: 4044642 operations; 669.57 current ops/sec; est completion in 7 minutes [INSERT: Count=6695, Max=21679, Min=1128, Avg=1488.84, 90=1276, 99=18383, 99.9=21135, 99.99=21471] 
2019-01-30 08:04:39:159 1900 sec: 4051096 operations; 645.08 current ops/sec; est completion in 7 minutes [INSERT: Count=6455, Max=22223, Min=1147, Avg=1545.32, 90=1280, 99=19343, 99.9=21199, 99.99=21807] 
2019-01-30 08:04:49:155 1910 sec: 4057669 operations; 657.63 current ops/sec; est completion in 7 minutes [INSERT: Count=6573, Max=21455, Min=1115, Avg=1515.83, 90=1280, 99=18975, 99.9=20991, 99.99=21359] 
2019-01-30 08:04:59:157 1920 sec: 4096629 operations; 3895.22 current ops/sec; est completion in 7 minutes [INSERT: Count=38959, Max=502015, Min=21, Avg=255.33, 90=1152, 99=1265, 99.9=8991, 99.99=21471] 
2019-01-30 08:05:09:155 1930 sec: 4126149 operations; 2952.3 current ops/sec; est completion in 6 minutes [INSERT: Count=29521, Max=502527, Min=20, Avg=337.38, 90=1242, 99=1262, 99.9=19631, 99.99=21615] 
2019-01-30 08:05:19:160 1940 sec: 4132335 operations; 618.35 current ops/sec; est completion in 6 minutes [INSERT: Count=6186, Max=22655, Min=1093, Avg=1612.74, 90=1273, 99=19215, 99.9=20911, 99.99=22527] 
2019-01-30 08:05:29:156 1950 sec: 4138875 operations; 654.26 current ops/sec; est completion in 6 minutes [INSERT: Count=6539, Max=24687, Min=1142, Avg=1521.07, 90=1281, 99=18543, 99.9=23279, 99.99=24543] 
2019-01-30 08:05:39:160 1960 sec: 4145439 operations; 656.14 current ops/sec; est completion in 6 minutes [INSERT: Count=6564, Max=25615, Min=1145, Avg=1521.58, 90=1277, 99=19343, 99.9=22479, 99.99=23407] 
2019-01-30 08:05:49:155 1970 sec: 4152001 operations; 656.53 current ops/sec; est completion in 6 minutes [INSERT: Count=6562, Max=23343, Min=1146, Avg=1518.32, 90=1279, 99=19087, 99.9=21967, 99.99=22943] 
2019-01-30 08:05:59:161 1980 sec: 4184683 operations; 3266.57 current ops/sec; est completion in 6 minutes [INSERT: Count=32708, Max=555007, Min=24, Avg=304.3, 90=1260, 99=1279, 99.9=13295, 99.99=22799] 
2019-01-30 08:06:09:155 1990 sec: 4225895 operations; 4123.26 current ops/sec; est completion in 6 minutes [INSERT: Count=41187, Max=725503, Min=20, Avg=241.35, 90=1152, 99=1280, 99.9=19887, 99.99=24543] 
2019-01-30 08:06:19:160 2000 sec: 4232756 operations; 685.76 current ops/sec; est completion in 6 minutes [INSERT: Count=6860, Max=24271, Min=1145, Avg=1453.24, 90=1282, 99=2083, 99.9=22975, 99.99=23759] 
2019-01-30 08:06:29:155 2010 sec: 4239647 operations; 689.38 current ops/sec; est completion in 6 minutes [INSERT: Count=6892, Max=26863, Min=1139, Avg=1445.26, 90=1282, 99=1983, 99.9=22943, 99.99=24559] 
2019-01-30 08:06:39:160 2020 sec: 4246550 operations; 690.02 current ops/sec; est completion in 5 minutes [INSERT: Count=6903, Max=42303, Min=1145, Avg=1444.02, 90=1282, 99=1971, 99.9=23823, 99.99=25423] 
2019-01-30 08:06:49:155 2030 sec: 4253109 operations; 656.23 current ops/sec; est completion in 5 minutes [INSERT: Count=6558, Max=23967, Min=1148, Avg=1519.23, 90=1284, 99=19695, 99.9=22735, 99.99=23903] 
